PortName,PortLat,PortLong
Port of Birsfelden,47.556000000000004,7.6406
Mackay Seaport,-21.108,149.23
Port of Alvarado,18.778,-95.759
Port of Seldovia,59.43899999999999,-151.72
Humboldt Bay Harbor,40.794000000000004,-124.19
Taiohae Harbor,-8.9136,-140.1
Port of Whitegate,51.827,-8.255
Port Haliguen,47.486999999999995,-3.1006
Le Port d?Agay,43.43,6.8569
Port of Poseidonia,37.951,22.96
Port of Nampo,38.72,125.4
Port of Laizhou,37.41,119.94
Port of Stavanger,58.979,5.7394
Omo Havn,55.17100000000001,11.161
Porto Garibaldi Marina,44.673,12.238
Porto di Senigallia,43.721000000000004,13.22
Port of Savusavu,-16.778,179.33
Port of Keyport,47.701,-122.63
Port of Ingeniero Buitrango,-33.453,-60.043
Port of Samarai,-10.583,150.65
Port of Tabaco,13.36,123.74
Collafirth Harbour,60.528999999999996,-1.3592
Port of Holmestrand,59.489,10.319
Port of St. Catharines,43.123999999999995,-79.192
Port of Porshofn,66.196,-15.335999999999999
Port of Kobe,34.684,135.24
Port of Imbituba,-28.230999999999998,-48.653
Port of Melville,41.588,-71.288
Port of Shahezi,45.873999999999995,128.9
Port Purcell,18.421,-64.611
Port Hercules,43.735,7.4256
Odden Havn,55.974,11.3
Port of Petit Goave,18.430999999999997,-72.87
Kennebunkport Harbor,43.353,-70.475
Out Skerries Harbour,60.423,-0.75139
Port of Haldia,22.037,88.098
Port of Salawati,-1.3525,130.96
Port of Male,4.175,73.51100000000001
Port of Par,50.343999999999994,-4.7042
Dhuba Bulk Plant Terminal,27.324,35.734
Ship Harbour,44.794,-62.843999999999994
Port of Lixouri,38.201,20.44
Puerto de Santa Cruz de la Palma,28.676,-17.767
Port of Bluff,-46.593999999999994,168.33
Port of Xintangzhen ,27.230999999999998,112.87
Port of Moerdijk,51.68899999999999,4.5894
Heron Bay,48.65,-86.316
Port of Calicut,11.252,75.77
Port of Bacolod,10.68,122.94
Port of Warrenpoint,54.101000000000006,-6.2622
Uig Harbor,57.585,-6.3733
Yarmouth Harbour,50.703,-1.5019
Port of Memphis,35.088,-90.113
Port of Lemont,41.674,-88.01799999999999
Port of Zhongxiang,31.197,112.57
Port of Koh Si Chang,13.154000000000002,100.82
Porto di Diano Marina,43.909,8.0861
St. Romuald Harbor,46.754,-71.248
Port of Hangzhou,30.284000000000002,120.16
Port of Sao Tome,0.34471999999999997,6.7344
Port of Gruvon,59.341,13.120999999999999
Port of Hirao,33.921,132.06
Port of Gresik,-7.1594,112.67
Futaba Harbor,37.424,141.04
Port of Kappeln,54.66,9.9356
Minturn Harbor,44.141000000000005,-68.443
Port Edgar,55.995,-3.4125
Port of Whangarei,-35.751,174.35
Port of Coryton,51.50899999999999,0.5080600000000001
Port of Yixing,31.378,119.77
Port of Gwangyang,34.888000000000005,127.68
Port of Matarani,-16.998,-72.107
Port of Dumaguit,11.59,122.49
Port of Basel,47.562,7.6119
Port of Oswego,43.464,-76.514
Port of Corpus Christi,27.813000000000002,-97.40700000000001
Port of Fuqing,26.011,119.48
Port of Gemlik,40.418,29.116999999999997
Port of Sampit,-2.5408,112.96
Port of Port Gamble,47.856,-122.58
Monhegan Harbor,43.763999999999996,-69.322
Port of Studstrup,56.248999999999995,10.345999999999998
Bridlington Harbour,54.081,-0.19028
Norwich Harbor,52.629,1.3069
Port of Takuma,34.23,133.68
Port of Diamante,-32.056999999999995,-60.645
Port of Grenaa,56.413999999999994,10.929
Norresand Havn,55.215,14.966
Port of Sandnes,58.858999999999995,5.7497
Port of Griminish,57.653999999999996,-7.4386
Port of Knoxville,35.957,-83.913
Port of Cancun,21.177,-86.806
Port of Landerneau,48.448,-4.2572
Piso Point Global Port,7.0581,125.95
Port de la Tour Fondue,43.027,6.1544
Tahara Harbor,34.650999999999996,137.11
Port of Stephenville,48.535,-58.545
Le Pouliguen Marina,47.278,-2.4253
Port of Longview,46.113,-122.97
Port of Kesennuma,38.896,141.59
Port of Kemi,65.73,24.561
Port of Lazarev,52.23,141.51
Port of Hessle Haven,53.717,-0.43222
Acitrezza Harbor,37.562,15.163
Port of Antilla,20.824,-75.743
Port of Port of Mellon,49.519,-123.48
Kunak Port,4.6919,118.25
Port Fourchon,29.128,-90.208
Port of Klintehamn,57.387,18.187
Port of Haapsalu Jahtklubi,58.952,23.521
Forestville Harbor,48.733000000000004,-69.062
Barbours Cut,29.682,-94.999
Port of Mandal,58.023,7.4544
Port of Hasle,55.18600000000001,14.703
Niva Havn,55.93899999999999,12.526
Port of Meulaboh,4.1317,96.12899999999999
Yurihonjo Harbor,39.393,140.01
Port of Les Cayes,18.19,-73.748
Arida Harbor,34.079,135.1
Port of Holbaek,55.721000000000004,11.718
Port of Hefei,31.840999999999998,117.33
Port of Miyaura,34.25,132.99
Uwajima Harbor,33.227,132.55
Port of Humaita,-7.5047,-63.018
Port of Holbaek,55.721000000000004,11.714
Yukuhashi Harbor,33.748000000000005,131.01
Port of Ba Ngoi,11.902999999999999,109.14
Alliford Bay,53.211999999999996,-131.99
Port of Cavalaire-sur-Mer,43.17100000000001,6.5375
Port of Sorong,-0.8769399999999999,131.25
Port of Ilheus,-14.78,-39.031
Port of Calvi,42.566,8.7583
Bass Harbor,44.238,-68.34899999999999
Port of Rabac,45.078,14.157
Sao Francisco do Sul Marine Terminal,-26.233,-48.417
Port of Gisborne,-38.673,178.03
La Have Harbor,44.29600000000001,-64.36
Port of Florence,34.794000000000004,-87.65
Tomioka Harbor,37.336,141.03
Port of Izola,45.538000000000004,13.658
Puerto Ordaz,8.2781,-62.668
Porto di Torre Canne,40.84,17.47
Port of Port Vila,-17.747,168.31
Port of Piraeus,37.941,23.634
Port Handlowy Swinoujscie,53.905,14.27
Port of Cabanas,22.984,-83.01100000000001
Port of Tanjung Intan,-7.7178,109.0
Santa Cruz Harbor,36.966,-122.0
Palau Harbor,41.18,9.3861
Manitowoc Harbor,44.092,-87.65799999999999
Porto di Torre San Gennaro,40.538000000000004,18.076
Kertih Port,4.5908,103.46
Port of Tianjin,39.009,117.46
Clarenville Harbor,48.163000000000004,-53.961000000000006
Sabaudia Marina,41.251999999999995,13.04
Port of Rodbyhavn,54.653,11.349
Port of Come By Chance,47.8,-54.011
Santa Teresa Gallura Harbor,41.236000000000004,9.1944
Port of General Lagos,-33.082,-60.55
Port of Huntington-Tristate,38.423,-82.021
Port of Anzali,37.474000000000004,49.464
Port of Evansville,37.971,-87.589
Port of Kennewick,46.216,-119.11
Port of Lucea,18.449,-78.168
Namie Harbor,37.482,141.04
Port of Jakarta,-6.1056,106.86
Port of Beardstown,40.018,-90.43799999999999
Porto di Misano Adriatico,43.971000000000004,12.717
Port Neville Harbor,50.493,-126.09
Port of Kitimat,53.998000000000005,-128.69
Port of Torre del Greco,40.785,14.360999999999999
Port Howard,-51.618,-59.521
Port of Mumbai,18.942,72.885
Port of Gebig,-23.061,-44.23
Hongkong International Terminals,22.331,114.13
Port of Laizhou,37.416,119.95
Port of Kantang,7.4106,99.508
Port of Morondava,-20.289,44.275
Port of Manado,1.4819,124.83
Port of Torshofen,66.195,-15.339
Port of Villefranche,43.701,7.3131
Port of Sanbing,31.583000000000002,117.86
Port of Onega,63.934,38.014
Kunak Port,4.6914,118.25
Solva Harbor,51.872,-5.1939
Port of Puerto Deseado,-47.756,-65.906
Jegindo Havn,56.652,8.6364
Port of Carbonear,47.738,-53.223
Port of Batangas,13.748,121.01
Port of Kempo,-8.6633,118.22
Port of Jafrabad,20.869,71.37899999999999
Port of Sheerness,51.43899999999999,0.7438899999999999
Port of Redon,47.646,-2.0883
Porto di Piano di Sorrento,40.639,14.399000000000001
Port of Higashikushira,31.366999999999997,131.03
Port Annapolis,38.965,-76.479
Lowndes County Port,33.476,-88.435
Soby Havn,54.943000000000005,10.259
Port of Vaasa,63.092,21.599
Port of Calarasi,44.208999999999996,27.291
Port Aux Basques Harbour,47.58,-59.141000000000005
Sattahip Comercial Port,12.624,100.92
Port of Porto Santo Stefano,42.43600000000001,11.123
Port of Svolvaer,68.234,14.552
Porto di Cetara,40.645,14.702
Port of Leith,55.983000000000004,-3.1747
Banyuls-sur-Mer,42.481,3.1347
Port of Midway Island,28.21,-177.38
Iqaluit Harbor,63.729,-68.524
Port of Porto Novo,17.016,-25.059
Port of Sheboygan,43.748999999999995,-87.711
Little Narrows Harbor,46.001999999999995,-60.958999999999996
Aultbea Harbor,57.833,-5.5892
Dhiba Sea Port,27.561,35.545
Gloucester Harbour,51.86,-2.2553
Tadoussac Harbor,48.138000000000005,-69.714
Port of Simrishamn,55.558,14.356
Port of Walvis Bay,-22.941,14.501
Port Alucroix,17.698,-64.75399999999999
Semangka Bay,-5.5328,104.59
Port of Grimaud,43.269,6.5817
Port of El Jadida,33.256,-8.4989
Port of Lyndiane,14.169,-16.164
Port of Bildudalur,65.684,-23.601
Neath Harbour,51.643,-3.8372
Port of Ribadeo,43.536,-7.0369
Port of Cherbourg,49.652,-1.6181
Ludington Harbor,43.948,-86.45299999999999
Burry Port Harbor,51.68,-4.2503
Port of Villaricos,37.246,-1.7719
Port of Frederikshavn,57.438,10.546
Port of Maracaibo,10.684000000000001,-71.59100000000001
Scituate Harbor,42.199,-70.723
Assemini Terminal,39.161,9.0397
Port of Arnos Vale,13.13,-61.196000000000005
Port of Siglufjord,66.15,-18.9
Kingston Harbor,44.232,-76.48
Port of Neskaupstadur,65.138,-13.738
Cam Pha Port,21.002,107.31
Port of Alleppey,9.4919,76.316
Marina di Ostuni ,40.791,17.587
Port of Wilmington,34.192,-77.954
Port of Kassel,51.318000000000005,9.5169
Port of La Libertad,13.485999999999999,-89.319
Port of Bengbu,32.957,117.36
Bay Shore Harbor,40.714,-73.23899999999999
Port Metro Vancouver,49.298,-123.07
Port of Maceio,-9.6789,-35.726
Minamishimabara Harbor,32.652,130.29
Port of Nagasu,32.917,130.45
Chatham Harbor,47.034,-65.468
Port of Kashima,35.926,140.69
Port of La Pallice,46.157,-1.2281
Port of Eretria,38.387,23.796
Port of Metkovic,43.055,17.65
Port of Iskenderun,36.599000000000004,36.186
Puerto de Salto del Guaira,-24.065,-54.298
Port of Sohar,24.378,56.74100000000001
Port Jefferson Harbor,40.951,-73.072
Faldsled Havn,55.152,10.144
Port of Guilvinec,47.793,-4.2803
Port of Luminita,44.354,28.636999999999997
Port of Pointe Noire,-4.7844,11.833
Halsskov Faergehavn,55.346000000000004,11.109000000000002
Port of Stylis,38.911,22.616
Terrington Basin Harbor,53.348,-60.403999999999996
Port of St Pierre,46.78,-56.17
Port of Amory,33.991,-88.51
Port of Port Kembla,-34.463,150.9
Port Muhammad Bin Qasim,24.773000000000003,67.336
Port of Kanda,33.788000000000004,131.01
Port of Husavik,66.046,-17.351
Tomarihama Harbor,38.357,141.52
Hythe,-43.433,146.98
Port of Adak,51.861999999999995,-176.64
Port of Tucurui,-3.7667,-49.653999999999996
Port of Kolobrzeg,54.184,15.552999999999999
Port of Essequibo River,6.9042,-58.37
Port of Pozzallo,36.715,14.833
Port of Castro,-42.483000000000004,-73.767
Port of Salzgitter,52.165,10.401
Port of Chattanooga,35.054,-85.314
Port of Kilrush,52.63399999999999,-9.4956
Ringsu Harbor (Ruhnu Harbor),57.781000000000006,23.27
Port of Odessa,46.501000000000005,30.739
Port of Dikson,73.508,80.396
Takula Terminal,-5.2167,11.783
Port of Altamira,-3.2125,-52.21
Port of Midland,44.757,-79.892
Port of Kakinada,16.977999999999998,82.279
Port of San Pietro a Maida,38.856,16.217
Port of Fortaleza,-3.7175,-38.524
Weymouth Harbor,44.43600000000001,-66.002
Bronte Harbor,43.394,-79.707
Port of Le Lavandou,43.136,6.3739
Port of Haines,59.231,-135.44
Port of Marquette,46.538000000000004,-87.389
Port of Gravenchon,49.467,0.54028
Port of Bayuquan,40.288000000000004,122.1
St. Michiel Bay,12.147,-68.999
Port of Mangalia,43.801,28.574
Port of Ponce,17.968,-66.616
Port of Bitung,1.4381,125.18
Port of Pornic,47.111000000000004,-2.1083
Tarakohe Harbor,-40.823,172.9
Sanbu Harbor,22.364,112.69
Port of Gulluk,37.238,27.596
Port of Pajaritos,18.128,-94.40100000000001
Redondo Beach Harbor,33.845,-118.4
Port of Bizerte,37.266,9.8756
Port of Frontera,18.53,-92.65299999999999
Port of Puerto Iradier,1.0833,9.6914
Port of Salaya,22.314,69.59899999999999
Port of Ilheus,-14.793,-39.028
Port of Echuca,-36.119,144.75
Port of Chanaral,-26.351,-70.635
Port of Seville,37.357,-5.9931
Port of Tarbert,57.897,-6.8
Port of Cogo,1.0833,9.6917
Henderson County Riverport,37.819,-87.65700000000001
Port of Lindi,-9.9994,39.721
Port Logan Harbor,54.724,-4.9589
Port of Corigliano Calabro,39.665,16.526
Port of Pittsburg,38.038000000000004,-121.88
Port of Hitachinaka,36.425,140.62
Gourdon Harbour,56.827,-2.2867
Takehara Harbor,34.330999999999996,132.92
Port of Aparri,18.346,121.64
Awaji Harbor,34.433,134.91
Port of International Falls,48.605,-93.38600000000001
Port of Ciudad del Carmen,18.646,-91.836
Port of Sakito,33.021,129.57
Port of Rio Haina,18.42,-70.01899999999999
Port of Pori,61.49100000000001,21.796
Port de la Meule,46.693999999999996,-2.345
Port of Pori,61.49100000000001,21.799
Port of St. Andrews,45.077,-67.068
Long Pond Harbor,47.518,-52.968999999999994
Port of Honfleur,49.422,0.23611
Port of Trollhattan,58.297,12.302
Port of Maaloy,61.935,5.1278
Port of Skogby,59.917,23.316999999999997
Fairport Harbor,41.754,-81.279
Port of Shibushi,31.464000000000002,131.1
Port of Hvammstangi,65.395,-20.948
Port of Emden,53.346000000000004,7.1983
Puerto de Topolobampo,25.594,-109.05
Port of Qaanaaq,77.46600000000001,-69.23899999999999
Port Superior,46.725,-92.089
Port of Guihulngan,10.384,123.34
Unzen Harbor,32.876999999999995,130.3
Ito Harbor,34.978,139.1
PrimePort Timaru,-44.39,171.26
Port of Perth,56.381,-3.4278
Port of Dongdu,24.496,118.08
Port of Kanazawa,36.617,136.61
Port of Zuara,32.923,12.120999999999999
Ullapool Harbour,57.895,-5.1589
Port of Binhai,33.81,120.46
Port of Siderno,38.275,16.31
Port of Tanjung Balai Asahan,2.9761,99.804
Porto di Borgata Marina,42.236999999999995,14.539000000000001
Port of Arroyo,17.962,-66.064
Burray Pier,58.843999999999994,-2.9158
Ensenada Honda Harbor,18.301,-65.291
Hoquiam Harbor,46.972,-123.88
Symbister Harbour,60.343,-1.0278
Port of Hanover,52.375,9.6908
Palanca Terminal	,-6.9667,12.4
Port of Mali Losinj,44.538000000000004,14.462
Pickens County Port,33.228,-88.274
Porto di San Gregorio-bagnoli,38.155,14.773
Port of Everett,47.982,-122.22
Port of Messina,38.2,15.564
Bosa Marina,40.287,8.475
Port of Skive,56.57,9.0536
Port of Dalian,38.934,121.65
La Pampilla Terminal,-11.923,-77.155
Port of South Louisiana,29.947,-90.32
Port of Greenore,54.033,-6.1336
Porto di Santa Marinella,42.035,11.872
Helsingor Havn,56.034,12.617
Porto di Bisceglie,41.245,16.506
Port of Basarabi,44.18,28.395
Port of Sintete,1.2397,109.14
Port of Civitavecchia,42.099,11.780999999999999
Port of Guayabal,20.686,-77.618
Porto Marghera,45.453,12.245
Port of Pitea,65.309,21.471999999999998
Port of Guayabal,20.686,-77.617
Port of Pitea,65.309,21.473000000000003
Port of Cogo,1.0833,9.6953
Greenwich Harbor,41.013999999999996,-73.625
Port of Skelleftea,64.678,21.253
Port of Nykobing Sjaelland,55.913999999999994,11.674000000000001
Port Dalhousie,43.20399999999999,-79.263
Port of Olympia,47.053000000000004,-122.9
Puerto Cabezas,14.019,-83.384
Port of Richibucto,46.681999999999995,-64.86
Kumul Marine Terminal,-8.0319,144.46
Port of Tornio,65.844,24.155
Port of Duba,27.348000000000003,35.696999999999996
Port of Hurghada,27.264,33.813
Puerto Barrios,15.728,-88.60600000000001
Mo'ta Berth and Moshterak Berth,29.47,34.979
Usuki Harbor,33.126999999999995,131.81
Port of Yixing,31.363000000000003,119.82
Port of Limay-Porcheville,48.976000000000006,1.7439
Port of Aseb,13.003,42.745
Port of Roytta,65.764,24.163
Porto di Cervia,44.268,12.359000000000002
Port of Antofagasta,-23.65,-70.406
Port of Borg,59.187,10.953
Port of Kuala Tanjung,3.3714,99.45299999999999
Port of Ratnagiri,17.002,73.275
Port of Salalah,16.942,54.005
Moclett Pier,59.327,-2.8908
Moneypoint Jetty,52.605,-9.4197
Tulsa Port of Catoosa,36.234,-95.734
Port of Ibicuy,-33.757,-59.178000000000004
Sejero Havn,55.88,11.136
Barrow Haven,53.699,-0.39333
Port of Clay County,33.577,-88.493
Port of Maastricht,50.849,5.6956
Port of Yangzhou,32.384,119.48
Kuopio Harbour,62.894,27.7
Port of Tandayag,9.5175,123.3
Port of Neustadt,54.1,10.809000000000001
Port of Bolungarvik,66.157,-23.245
Port of Ocean Cay,25.418000000000003,-79.204
Suzu Harbor,37.433,137.26
Port of Mega,34.769,134.69
Gros Cacouna Harbor,47.926,-69.509
Port of Aasiaat,68.709,-52.873999999999995
Port of Nasipit,8.9814,125.33
Port of Zhanjiang,21.17,110.41
Puerto de Samanco,-9.255,-78.498
Tin Can Island Port (TCIP),6.4342,3.3503
Port of Bamberton,48.586000000000006,-123.52
Port of Nepoui,-21.334,164.99
Port of Grays,51.472,0.31139
Port of Grand Haven,43.065,-86.236
Pornichet Marina,47.25899999999999,-2.3467
Port of Benicia,38.044000000000004,-122.13
Port of Butuan,8.9461,125.55
Kuching Port,1.6175,110.46
Port of Abakan,53.723,91.51899999999999
Oddesund Havn,56.582,8.55
Port of Nykobing Falster,54.771,11.860999999999999
Port of Okha,22.471999999999998,69.081
Port of Huaiyin,33.571999999999996,118.98
Port of Ramsgate,51.327,1.4178
Port of Dzerzhinsk,56.227,43.465
Port of Terrebonne,29.573,-90.714
Port of Zarzis,33.489000000000004,11.118
Puerto de Mollendo,-17.031,-72.016
Mahone Bay Harbor,44.449,-64.378
Port of Longyearbyen,78.226,15.628
Niijima Harbor,34.374,139.25
Port of Havre Aubert,47.235,-61.831
Port of Suzhou,31.225,120.47
Ardjuna Marine Terminal,-5.8831,107.72
Port of Quebec,46.806000000000004,-71.214
Port of London,51.503,-0.0675
Port of Penneshaw,-35.717,137.94
Port of Monfalcone,45.788999999999994,13.554
Zushi Harbor,35.283,139.57
Port of Cao Lanh,10.5,105.56
Port of Tubod,8.1139,123.9
Hibiki Port,33.938,130.77
Port of Porto Empedocle,37.286,13.530999999999999
Port of Mississippi County,36.586,-89.214
Ardglass Harbour,54.261,-5.6056
Fore River Shipyard,42.24100000000001,-70.97
Gulfhavn,55.201,11.253
Coolkeeragh ESB,55.047,-7.2458
Port of Kaluga,54.5,36.277
Xinghua Harbour,32.938,119.83
Port Nelson,-41.26,173.28
Heltermaa Harbour,58.867,23.05
Port of Katsuura,35.145,140.31
Port of Thevenard,-32.149,133.64
Port of Angra dos Reis,-23.011,-44.306999999999995
Port of Angra dos Reis,-23.011,-44.306000000000004
Prachuap Port,11.208,99.579
Oirase Harbor,40.622,141.45
Cowes Harbour,50.757,-1.2917
Port of Grundarfjordur,64.92399999999999,-23.253
Port of San Sebastian,43.323,-1.9889
Port of Patmos,37.326,26.545
Port Stanley,42.66,-81.212
Port of Kaluga,54.497,36.309
Port of Annaba,36.900999999999996,7.7725
Port of Ile Rousse,42.641000000000005,8.9375
Port of Saint-Malo,48.644,-2.0264
Port of Bata,1.8242,9.7408
Port of Cabinda,-5.55,12.194
Twillingate Harbour,49.651,-54.766999999999996
Port of Whyalla,-33.038000000000004,137.6
Port of Kopervik,59.285,5.3022
Montague Harbor,46.165,-62.646
Ichikikushikino Harbor,31.718000000000004,130.25
Port of Dunmore East,52.148999999999994,-6.9917
Port of Ramallo,-33.478,-59.995
Kalamata Marina,37.024,22.105999999999998
Port of Tsukumi,33.080999999999996,131.86
Port of Uturoa,-16.729,-151.44
St Lawrence Seaway,44.93,-75.119
Skagen Harbour,57.718999999999994,10.592
Port of Mersa Matruh,31.365,27.233
Port of Bassein,16.78,94.727
Port Penrhyn,53.236000000000004,-4.1169
Porto di Cavo,42.86,10.423
Puerto de Chancay,-11.579,-77.27199999999999
Oiso Harbor,35.306,139.32
Port of Shimizu,35.014,138.52
Port of Goderich,43.746,-81.72399999999999
Nha Trang Port,12.206,109.22
Port of Waisarisa,-3.2097,128.27
Sanuki Harbor,34.335,134.17
Port of Port Bonython,-33.0,137.76
Port of Cap-aux-Meules,47.378,-61.855
Sorrento Harbor,44.471000000000004,-68.184
Port of Propriano,41.677,8.9006
Port of Kinuura,34.865,136.95
Puerto Martins,-33.444,-60.058
Port of Kragero,58.867,9.4142
Port of Fernandina,30.680999999999997,-81.462
Port of Montgomery,32.4,-86.324
Port of Campomarino,41.946999999999996,15.071
Port Charleston,32.821999999999996,-79.928
Fairview Cove Terminal,44.666000000000004,-63.63
Port of Hel,54.607,18.793
Port of Morro Redondo,28.043000000000003,-115.19
Porto di Vomero,40.826,14.227
Roosevelt Roads Naval Station,18.227,-65.616
Port of Mago,53.254,140.19
Port of Luzhou,28.894000000000002,105.45
Port of Little Bay,16.802,-62.205
Port of Hamriyah,25.448,55.48
Norwich Harbor,41.523,-72.08
Port of Sekupang,1.0906,103.91
Port of Quelimane,-17.882,36.883
Port of Gold River,49.678999999999995,-126.12
Strangford Harbor,54.371,-5.5542
Port of Krishnapatnam,14.25,80.123
Port of Adabiya,29.886999999999997,32.468
Port of Donso,57.599,11.793
Port of Toronto,43.63399999999999,-79.369
Puerto Rosario Ente Administrador (ENAPRO),-32.974000000000004,-60.618
Red Dog Harbor,67.57600000000001,-164.07
Port Wladyslawowo,54.79600000000001,18.419
Port of Lazi,9.1236,123.64
Port of Korinthos,37.943000000000005,22.933000000000003
